CUS_CUST_ID,SIT_SITE_ID,restriccion,flag_trusted_seller,gmv_approved,gmv_claim,cashout,ratio_gmv_claim,ratio_co,flag_low_claims,flag_low_co,flag_ok_pu,SIT_GMV_90D,CUST_ID_GMV_90D,TAMAÑO
323738682,MLC,,1,75610,-295875,406,0.01,0.37,1,0,0,521710726,,
275469834,MLC,,1,229649,9897,1438,0.04,0.15,1,0,0,521710726,,
47222910,MLC,,1,193014,7451,852,0.04,0.11,1,0,0,521710726,,
322236292,MLC,,1,409339,15315,6356,0.04,0.42,1,0,0,521710726,,
37090078,MLC,,1,90021,2102,328,0.02,0.16,1,0,0,521710726,,
243703013,MLC,,1,72161,191175,334,0.03,0.14,1,0,0,521710726,,
62766580,MLC,,1,49949,2003,604,0.04,0.3,1,0,0,521710726,,
237204860,MLC,,1,3790801,320615,37305,0.08,0.12,1,0,0,521710726,,
229780358,MLC,,1,60105,5243,641,0.09,0.12,1,0,0,521710726,,
275287324,MLC,,1,52792,2593,287,0.05,0.11,1,0,0,521710726,,
57097992,MLC,,1,72529,1983,629,0.03,0.32,1,0,0,521710726,,
454293951,MLC,,1,72114,1835,473,0.03,0.26,1,0,0,521710726,,
221695711,MLC,,1,380320,20228,5344,0.05,0.26,1,0,0,521710726,,
468466604,MLC,,1,255590,5523,1218,0.02,0.22,1,0,0,521710726,,
241780181,MLC,,1,162481,15793,-145214,0.1,0.1,1,0,0,521710726,,
47039041,MLC,,1,79461,-27849,488,0.02,0.27,1,0,0,521710726,,
257585330,MLC,,1,201157,8100,1457,0.04,0.18,1,0,0,521710726,,
613899966,MLC,,1,197205,10491,1240,0.05,0.12,1,0,0,521710726,,
137474247,MLC,,1,254177,8796,-305737,0.03,0.12,1,0,0,521710726,,
225485961,MLC,,1,127714,15326,1868,0.12,0.12,1,0,0,521710726,,
124309459,MLC,,1,162049,10484,1093,0.06,0.1,1,0,0,521710726,,
622625495,MLC,,1,61602,1644,242,0.03,0.15,1,0,0,521710726,,
55552873,MLC,,1,70799,4229,1476,0.06,0.35,1,0,0,521710726,,
234901022,MLC,,1,104987,2775,545,0.03,0.2,1,0,0,521710726,,
447995386,MLC,,1,92569,3965,565,0.04,0.14,1,0,0,521710726,,
68437359,MLC,,1,110114,2806,537,0.03,0.19,1,0,0,521710726,,
201865436,MLC,,1,79624,4437,761,0.06,0.17,1,0,0,521710726,,
222519019,MLC,,1,89812,3915,403,0.04,0.1,1,0,0,521710726,,
411522134,MLC,ALERTA_DISPUTAS,1,213283,49802,-294870,0.23,0.02,0,1,0,521710726,,
461357574,MLC,,1,103574,8491,936,0.08,0.11,1,0,0,521710726,,
614276486,MLC,,1,65738,4159,528,0.06,0.13,1,0,0,521710726,,
211969783,MLC,,0,59085,4996,439,0.08,0.09,1,1,0,521710726,,
6941319,MLC,,1,425739,23938,2620,0.06,0.11,1,0,0,521710726,,
646194613,MLC,,1,65960,2788,555,0.04,0.2,1,0,0,521710726,,
256279684,MLC,,1,81181,6511,682,0.08,0.1,1,0,0,521710726,,
462821451,MLC,FRAUDE_ML,1,57206,4676,374,0.08,0.08,1,1,0,521710726,,
327600617,MLC,,1,171929,11429,-291311,0.07,0.1,1,0,0,521710726,,
216708850,MLC,,1,97910,45931,437,0.02,0.22,1,0,0,521710726,,
147448330,MLC,,1,81262,4293,529,0.05,0.12,1,0,0,521710726,,
53589400,MLC,,1,71158,834,223,0.01,0.27,1,0,0,521710726,,
288549222,MLC,,1,1493142,63630,6048,0.04,0.1,1,0,0,521710726,,
391115859,MLC,,1,108216,5082,1184,0.05,0.23,1,0,0,521710726,,
169118236,MLC,,1,61116,1531,415,0.03,0.27,1,0,0,521710726,,
321211125,MLC,,1,125490,1232117,537,0.04,0.1,1,0,0,521710726,,
184083161,MLC,,1,73398,3221,448,0.04,0.14,1,0,0,521710726,,
662274982,MLC,,1,197640,20264,2688,0.1,0.13,1,0,0,521710726,,
341697885,MLC,,1,115393,24791,254,0.21,0.01,0,1,0,521710726,,
295682343,MLC,,1,125640,3095,455,0.02,0.15,1,0,0,521710726,,
34536177,MLC,,1,343329,5512,2596,0.02,0.47,1,0,0,521710726,,
349871019,MLC,,1,69938,7364,973,0.11,0.13,1,0,0,521710726,,
296051300,MLC,,1,70456,3362,977,0.05,0.29,1,0,0,521710726,,
439742862,MLC,,1,69583,2689,265,0.04,0.1,1,0,0,521710726,,
210042005,MLC,,1,61904,1140,274,0.02,0.24,1,0,0,521710726,,
540336375,MLC,,1,65380,3673,459,0.06,0.13,1,0,0,521710726,,
171438615,MLC,,1,61475,754167,546,0.06,0.14,1,0,0,521710726,,
169201091,MLC,,1,207140,10569,4051,0.05,0.38,1,0,0,521710726,,
451290328,MLC,,1,63338,2035,259,0.03,0.13,1,0,0,521710726,,
605201744,MLC,,1,132525,7637,1158,0.06,0.15,1,0,0,521710726,,
148715679,MLC,,1,54810,1529,714,0.03,0.47,1,0,0,521710726,,
474446069,MLC,,1,62709,4172,661,0.07,0.16,1,0,0,521710726,,
449202068,MLC,,1,134685,3884,430,0.03,0.11,1,0,0,521710726,,
230989993,MLC,,1,89063,2087,304,0.02,0.15,1,0,0,521710726,,
425032383,MLC,,1,156066,683675,599,0.02,0.16,1,0,0,521710726,,
398231160,MLC,,1,70627,3747,1070,0.05,0.29,1,0,0,521710726,,
61399533,MLC,,1,65591,2904,584,0.04,0.2,1,0,0,521710726,,
178995766,MLC,,1,61543,3327,1831,0.05,0.55,1,0,0,521710726,,
314160177,MLC,,1,84245,2788,585,0.03,0.21,1,0,0,521710726,,
577567281,MLC,,1,57984,2025,698,0.03,0.34,1,0,0,521710726,,
55924063,MLC,,1,143684,7080,696,0.05,0.1,1,0,0,521710726,,
140736435,MLC,,1,102449,3655,401,0.04,0.11,1,0,0,521710726,,
648716232,MLC,,1,67922,10944,1989,0.16,0.18,1,0,0,521710726,,
362399421,MLC,,1,80607,2258,333,0.03,0.15,1,0,0,521710726,,
455689177,MLC,,1,51000,3822,524,0.07,0.14,1,0,0,521710726,,
454593978,MLC,,1,74458,3221,1326,0.04,0.41,1,0,0,521710726,,
422252521,MLC,,1,75769,1164,304,0.02,0.26,1,0,0,521710726,,
128475974,MLC,,1,86346,2166,412,0.03,0.19,1,0,0,521710726,,
219550533,MLC,,1,136560,4805,497,0.04,0.1,1,0,0,521710726,,
327082812,MLC,,1,194057,2163027,1106,0.04,0.14,1,0,0,521710726,,
330636085,MLC,,1,66571,1676,453,0.03,0.27,1,0,0,521710726,,
250563464,MLC,,1,80168,2660,425,0.03,0.16,1,0,0,521710726,,
655914458,MLC,,1,72208,1101,486,0.02,0.44,1,0,0,521710726,,
31313113,MLC,,1,114415,6967,1463,0.06,0.21,1,0,0,521710726,,
569950014,MLC,,1,84412,2953,809,0.03,0.27,1,0,0,521710726,,
55946268,MLC,,1,108832,4421,493,0.04,0.11,1,0,0,521710726,,
436626158,MLC,,1,756065,28221,5957,0.04,0.21,1,0,0,521710726,,
401497340,MLC,,1,131591,6551,684,0.05,0.1,1,0,0,521710726,,
398362511,MLC,,1,53439,1511,823,0.03,0.54,1,0,0,521710726,,
465176100,MLC,,1,50627,1610,1126,0.03,0.7,1,0,0,521710726,,
425178858,MLC,,1,193591,13507,3195,0.07,0.24,1,0,0,521710726,,
459675976,MLC,,1,206785,14655,1583,0.07,0.11,1,0,0,521710726,,
12620271,MLC,,1,221014,6376,1038,0.03,0.16,1,0,0,521710726,,
522425895,MLC,,1,75785,3970,-131242,0.05,0.39,1,0,0,521710726,,
321083687,MLC,,0,160813,24514,44404,0.15,0,1,1,0,521710726,,
235045328,MLC,,1,111301,2685,534,0.02,0.2,1,0,0,521710726,,
77021927,MLC,,1,134381,3385,368,0.03,0.11,1,0,0,521710726,,
161081267,MLC,,1,53331,2915,-261665,0.05,0.41,1,0,0,521710726,,
506057840,MLC,,1,56474,3759,467,0.07,0.12,1,0,0,521710726,,
173372288,MLC,,1,103928,4480,426,0.04,0.1,1,0,0,521710726,,
366078338,MLC,,1,62292,2342,530,0.04,0.23,1,0,0,521710726,,
183266873,MLC,,1,71960,3989,983,0.06,0.25,1,0,0,521710726,,
170519773,MLC,,1,69450,1944,408,0.03,0.21,1,0,0,521710726,,
429209797,MLC,,1,93042,5297,3159,0.06,0.6,1,0,0,521710726,,
166382331,MLC,MCONTROL,1,1270246,74815,4080,0.06,0.05,1,1,0,521710726,,
540500176,MLC,,1,260116,10574,1067,0.04,0.1,1,0,0,521710726,,
467661889,MLC,,1,65006,10399,5350,0.16,0.51,1,0,0,521710726,,
514949926,MLC,,1,288873,6874,1228,0.02,0.18,1,0,0,521710726,,
225708904,MLC,,1,108884,9093,1141,0.08,0.13,1,0,0,521710726,,
307504244,MLC,MCONTROL,1,93252,4828,68,0.05,0.01,1,1,0,521710726,,
587869362,MLC,,1,62041,3891,459,0.06,0.12,1,0,0,521710726,,
421441099,MLC,,1,89507,2190178,1029,0.09,0.13,1,0,0,521710726,,
71973626,MLC,,1,66541,3289,1194,0.05,0.36,1,0,0,521710726,,
144725848,MLC,,1,153804,7297,954,0.05,0.13,1,0,0,521710726,,
34158905,MLC,,1,92424,2863,557,0.03,0.19,1,0,0,521710726,,
297196908,MLC,,1,140948,2739380,1091,0.07,0.12,1,0,0,521710726,,
168057241,MLC,,1,72131,2769,498,0.04,0.18,1,0,0,521710726,,
609584326,MLC,,1,50410,3177,477,0.06,0.15,1,0,0,521710726,,
150794327,MLC,,1,837049,46153,7385,0.06,0.16,1,0,0,521710726,,
73446762,MLC,,1,70283,3802,623,0.05,0.16,1,0,0,521710726,,
40431282,MLC,,1,62081,1314,379,0.02,0.29,1,0,0,521710726,,
342149856,MLC,,1,262596,16428,67512,0.06,0.13,1,0,0,521710726,,
645073998,MLC,,1,70288,2533,338,0.04,0.13,1,0,0,521710726,,
649062254,MLC,,1,160214,8638,841,0.05,0.1,1,0,0,521710726,,
60410053,MLC,,1,100866,4415,985,0.04,0.22,1,0,0,521710726,,
474427234,MLC,,1,55112,2931,831,0.05,0.28,1,0,0,521710726,,
260009144,MLC,,1,65682,4891,501,0.07,0.1,1,0,0,521710726,,
510775959,MLC,,1,71706,7985,-284279,0.11,0.14,1,0,0,521710726,,
150534205,MLC,,1,73829,2301,1301,0.03,0.57,1,0,0,521710726,,
602899785,MLC,,1,71411,2069,202,0.03,0.1,1,0,0,521710726,,
91626597,MLC,,1,58090,1399,262,0.02,0.19,1,0,0,521710726,,
445171559,MLC,,1,551623,33281,9322,0.06,0.28,1,0,0,521710726,,
18255845,MLC,,1,350451,16161,6178,0.05,0.38,1,0,0,521710726,,
205460922,MLC,ALERTA_DISPUTAS,0,137417,33259,880,0.24,0.03,0,1,0,521710726,,
264602405,MLC,,1,1771691,88782,8859,0.05,0.1,1,0,0,521710726,,
191970964,MLC,,1,67302,6759,2565,0.1,0.38,1,0,0,521710726,,
126748563,MLC,,1,73839,3603,408,0.05,0.11,1,0,0,521710726,,
318625655,MLC,,1,435663,26342,2660,0.06,0.1,1,0,0,521710726,,
129319846,MLC,,1,61933,197293,310,0.04,0.13,1,0,0,521710726,,
131202752,MLC,,1,795218,37698,6996,0.05,0.19,1,0,0,521710726,,
296152723,MLC,,1,74923,4110,658,0.05,0.16,1,0,0,521710726,,
46363454,MLC,,1,111286,2149,507,0.02,0.24,1,0,0,521710726,,
212262936,MLC,,1,145001,7040,3251,0.05,0.46,1,0,0,521710726,,
174219782,MLC,,1,200509,2851085,6087,0.05,0.63,1,0,0,521710726,,
626079177,MLC,,1,90386,4613,573,0.05,0.12,1,0,0,521710726,,
257362838,MLC,,1,614722,24509,2817,0.04,0.11,1,0,0,521710726,,
240691921,MLC,,1,65534,1022,351,0.02,0.34,1,0,0,521710726,,
117984967,MLC,,1,61923,2349,364,0.04,0.15,1,0,0,521710726,,
142832787,MLC,,1,89378,6478,623,0.07,0.1,1,0,0,521710726,,
592607914,MLC,,1,121826,-153857,142,0.01,0.1,1,0,0,521710726,,
161646930,MLC,,1,99304,2797,644,0.03,0.23,1,0,0,521710726,,
315119242,MLC,,1,200137,8864,1632,0.04,0.18,1,0,0,521710726,,
274866399,MLC,,1,60858,1903,384,0.03,0.2,1,0,0,521710726,,
388267171,MLC,,1,119556,4163,500,0.03,0.12,1,0,0,521710726,,
445329122,MLC,,1,48714,1701,223,0.03,0.13,1,0,0,521710726,,
652254953,MLC,,1,78412,8861,2320,0.11,0.26,1,0,0,521710726,,
304295324,MLC,,1,57750,2845,415,0.05,0.15,1,0,0,521710726,,
472831581,MLC,,1,61417,109391,681,0.04,0.31,1,0,0,521710726,,
63650123,MLC,,1,148485,2821,1574,0.02,0.56,1,0,0,521710726,,
150397842,MLC,,1,141325,7048,1000,0.05,0.14,1,0,0,521710726,,
221029468,MLC,,1,104706,4038,896,0.04,0.22,1,0,0,521710726,,
367083863,MLC,,1,70994,5382,1244,0.08,0.23,1,0,0,521710726,,
157559589,MLC,,1,139911,6609,637,0.05,0.1,1,0,0,521710726,,
548149775,MLC,,1,96612,4788,1627,0.05,0.34,1,0,0,521710726,,
204847406,MLC,,1,85477,3754,792,0.04,0.21,1,0,0,521710726,,
448366071,MLC,,1,174462,11778,2311,0.07,0.2,1,0,0,521710726,,
176164633,MLC,,1,71462,2665,327,0.04,0.12,1,0,0,521710726,,
151342070,MLC,,1,430972,17983,1922,0.04,0.11,1,0,0,521710726,,
364965147,MLC,,1,94889,3624,531,0.04,0.15,1,0,0,521710726,,
611714298,MLC,,1,162545,3521,626,0.02,0.18,1,0,0,521710726,,
19509007,MLC,,1,56626,2101,277,0.04,0.13,1,0,0,521710726,,
385449245,MLC,,1,94110,4363,670,0.05,0.15,1,0,0,521710726,,
419936295,MLC,MCONTROL,0,121158,16274,159,0.13,0.01,1,1,0,521710726,,
224665430,MLC,MCONTROL,1,278591,11286,235,0.04,0.02,1,1,0,521710726,,
12073787,MLC,,1,54492,1742,458,0.03,0.26,1,0,0,521710726,,
46715662,MLC,RET_MP,1,85298,13916,1655,0.16,0.12,1,0,0,521710726,,
490227001,MLC,,1,499420,36494,3502,0.07,0.1,1,0,0,521710726,,
243727177,MLC,,1,99801,4479,532,0.04,0.12,1,0,0,521710726,,
628909855,MLC,,1,73675,3307,894,0.04,0.27,1,0,0,521710726,,
378178438,MLC,,1,443348,12730,-146794,0.03,0.12,1,0,0,521710726,,
450497149,MLC,,1,52193,5336,671,0.1,0.13,1,0,0,521710726,,
519876370,MLC,,1,122104,3299,692,0.03,0.21,1,0,0,521710726,,
194583633,MLC,,1,114504,7993,877,0.07,0.11,1,0,0,521710726,,
179819484,MLC,,1,52995,6361,1952,0.12,0.31,1,0,0,521710726,,
540165570,MLC,,1,107290,2952,623,0.03,0.21,1,0,0,521710726,,
292827358,MLC,,1,70464,2247,2258,0.03,1,1,0,0,521710726,,
216359548,MLC,,1,55461,374101,411,0.05,0.14,1,0,0,521710726,,
238650544,MLC,,1,100547,3693,392,0.04,0.11,1,0,0,521710726,,
198442378,MLC,,1,68073,1850,384,0.03,0.21,1,0,0,521710726,,
548872566,MLC,,1,268187,5244,1341,0.02,0.26,1,0,0,521710726,,
258234278,MLC,,1,89360,8109,874,0.09,0.11,1,0,0,521710726,,
416364573,MLC,,1,99984,2730,343,0.03,0.13,1,0,0,521710726,,
265350368,MLC,,1,1054049,37155,3742,0.04,0.1,1,0,0,521710726,,
156517151,MLC,,1,187587,37825,3348,0.2,0.09,0,1,0,521710726,,
81630076,MLC,MCONTROL,1,342202,19286,3632,0.06,0.19,1,0,0,521710726,,
150987347,MLC,,1,145901,3514,518,0.02,0.15,1,0,0,521710726,,
272068107,MLC,,1,208371,6521,729,0.03,0.11,1,0,0,521710726,,
244525636,MLC,,1,68417,765,231,0.01,0.3,1,0,0,521710726,,
227752932,MLC,,1,64528,2673,451,0.04,0.17,1,0,0,521710726,,
527020697,MLC,,1,187271,3667,670,0.02,0.18,1,0,0,521710726,,
231249599,MLC,,1,380887,13619,1537,0.04,0.11,1,0,0,521710726,,
453024756,MLC,,1,94364,5810,948,0.06,0.16,1,0,0,521710726,,
52965407,MLC,,1,182023,4310,438,0.02,0.1,1,0,0,521710726,,
555533533,MLC,,1,63971,2699,339,0.04,0.13,1,0,0,521710726,,
533479290,MLC,,1,171763,15715,4412,0.09,0.28,1,0,0,521710726,,
184742136,MLC,,1,139926,10695,-51619,0.08,0.16,1,0,0,521710726,,
39694245,MLC,,1,52877,1737,364,0.03,0.21,1,0,0,521710726,,
202800319,MLC,,1,95751,4387,1012,0.05,0.23,1,0,0,521710726,,
363374752,MLC,,1,55533,1998,354,0.04,0.18,1,0,0,521710726,,
25326415,MLC,,1,86056,2046,258,0.02,0.13,1,0,0,521710726,,
330931060,MLC,FONDEO_DUDOSO,0,224804,27676,767,0.12,0.03,1,1,0,521710726,,
4544711,MLC,,1,63680,2144,321,0.03,0.15,1,0,0,521710726,,
208417620,MLC,,1,155556,7735,1085,0.05,0.14,1,0,0,521710726,,
36295173,MLC,,1,69955,5186,1431,0.07,0.28,1,0,0,521710726,,
1740838,MLC,,1,99028,3258,1967,0.03,0.6,1,0,0,521710726,,
554239379,MLC,,1,73181,2527,284,0.03,0.11,1,0,0,521710726,,
28751215,MLC,,1,78089,5259,702,0.07,0.13,1,0,0,521710726,,
154597798,MLC,,1,452297,21421,2283,0.05,0.11,1,0,0,521710726,,
442470531,MLC,,1,183106,7385,5420,0.04,0.73,1,0,0,521710726,,
126638824,MLC,,1,75748,1982,350,0.03,0.18,1,0,0,521710726,,
585354805,MLC,,1,139656,4795,589,0.03,0.12,1,0,0,521710726,,
71233203,MLC,,1,88752,2487,282,0.03,0.11,1,0,0,521710726,,
492540,MLC,,1,77091,4685,-153095,0.06,0.32,1,0,0,521710726,,
191211574,MLC,,1,89695,4602,539,0.05,0.12,1,0,0,521710726,,
204256137,MLC,,1,53762,3979,468,0.07,0.12,1,0,0,521710726,,
255393809,MLC,,1,63593,2464,304,0.04,0.12,1,0,0,521710726,,
267264438,MLC,,1,52647,2869,407,0.05,0.14,1,0,0,521710726,,
264348208,MLC,,1,62886,3007,879,0.05,0.29,1,0,0,521710726,,
623689519,MLC,,1,114643,3655,360,0.03,0.1,1,0,0,521710726,,
511578146,MLC,,1,71550,2210,481,0.03,0.22,1,0,0,521710726,,
180199236,MLC,,1,98982,2448,469,0.02,0.19,1,0,0,521710726,,
399031354,MLC,,1,175103,42324,58,0.24,0,0,1,0,521710726,,
113434044,MLC,,1,94723,4452,985,0.05,0.22,1,0,0,521710726,,
402453543,MLC,,1,96507,3166,438,0.03,0.14,1,0,0,521710726,,
257605470,MLC,,1,97201,4564,823,0.05,0.18,1,0,0,521710726,,
151698688,MLC,,1,133957,9538,1821,0.07,0.19,1,0,0,521710726,,
579075469,MLC,,1,391975,14917,805513,0.04,0.28,1,0,0,521710726,,
660613048,MLC,,1,66459,1510,269,0.02,0.18,1,0,0,521710726,,
113870357,MLC,,1,129404,10258,-306040,0.08,0.1,1,0,0,521710726,,
254459119,MLC,,1,389614,24640,2582,0.06,0.1,1,0,0,521710726,,
559056728,MLC,,1,114523,1680,550,0.01,0.33,1,0,0,521710726,,
453580384,MLC,,1,53912,5612,1389,0.1,0.25,1,0,0,521710726,,
291607451,MLC,,1,59918,2142,292,0.04,0.14,1,0,0,521710726,,
604173678,MLC,,1,70650,2013,386,0.03,0.19,1,0,0,521710726,,
392849879,MLC,,1,78795,1095,366,0.01,0.33,1,0,0,521710726,,
55843599,MLC,,1,53517,1663,225,0.03,0.14,1,0,0,521710726,,
308224903,MLC,,0,64557,3569,53,0.06,0.01,1,1,0,521710726,,
147736174,MLC,,1,99075,3067,465,0.03,0.15,1,0,0,521710726,,
184829655,MLC,,1,65908,2322,320,0.04,0.14,1,0,0,521710726,,
164701554,MLC,MCONTROL,1,417295,24583,1795,0.06,0.07,1,1,0,521710726,,
578197105,MLC,,1,77619,2077,250,0.03,0.12,1,0,0,521710726,,
531109001,MLC,,1,133565,27236,0,0.2,0,0,1,0,521710726,,
377892867,MLC,,1,60372,1189,410,0.02,0.34,1,0,0,521710726,,
385885218,MLC,,1,320378,12133,5495,0.04,0.45,1,0,0,521710726,,
207572862,MLC,FONDEO_DUDOSO,1,485772,37087,15594,0.08,0.42,1,0,0,521710726,,
335157164,MLC,,1,82242,749295,387,0.05,0.1,1,0,0,521710726,,
312377895,MLC,,1,65730,4554,470,0.07,0.1,1,0,0,521710726,,
91518386,MLC,,1,381784,6464,851,0.02,0.13,1,0,0,521710726,,
137279725,MLC,,1,398631,12172,1085869,0.03,0.4,1,0,0,521710726,,
494072097,MLC,,1,74427,2223,578,0.03,0.26,1,0,0,521710726,,
178062738,MLC,,1,97693,1622,267,0.02,0.16,1,0,0,521710726,,
29802968,MLC,,1,142829,1985885,1727,0.05,0.24,1,0,0,521710726,,
384309772,MLC,,1,175135,2558707,1076,0.05,0.12,1,0,0,521710726,,
195170327,MLC,,1,139607,13827,3165,0.1,0.23,1,0,0,521710726,,
99704003,MLC,,1,114532,745493,1335,0.03,0.34,1,0,0,521710726,,
576414016,MLC,,1,59503,6029,713,0.1,0.12,1,0,0,521710726,,
357444224,MLC,,0,86242,30370,-195402,0.35,0.04,0,1,0,521710726,,
538261383,MLC,,1,233538,2419,392,0.01,0.16,1,0,0,521710726,,
45809170,MLC,,1,96275,908,220,0.01,0.24,1,0,0,521710726,,
300131166,MLC,,1,50839,4314,899,0.08,0.21,1,0,0,521710726,,
259908516,MLC,,1,55972,2909,383,0.05,0.13,1,0,0,521710726,,
441411499,MLC,,1,49359,2749,447,0.06,0.16,1,0,0,521710726,,
71159911,MLC,,1,87679,3852,530,0.04,0.14,1,0,0,521710726,,
606335037,MLC,,1,52424,2667,485,0.05,0.18,1,0,0,521710726,,
291267747,MLC,,1,142034,4384,444,0.03,0.1,1,0,0,521710726,,
133976842,MLC,,1,1021919,73803,7412,0.07,0.1,1,0,0,521710726,,
217238942,MLC,,1,1915450,84502,9053,0.04,0.11,1,0,0,521710726,,
431321168,MLC,,1,52849,4088,1264,0.08,0.31,1,0,0,521710726,,
300297008,MLC,,1,82655,3122,525,0.04,0.17,1,0,0,521710726,,
215108581,MLC,,1,119047,4657,872,0.04,0.19,1,0,0,521710726,,
27956477,MLC,,1,118647,1948,694,0.02,0.36,1,0,0,521710726,,
548564893,MLC,,1,67819,3970,1343,0.06,0.34,1,0,0,521710726,,
201762244,MLC,,1,353036,16352,4023,0.05,0.25,1,0,0,521710726,,
23546123,MLC,,1,54382,1427,211,0.03,0.15,1,0,0,521710726,,
446700408,MLC,,1,175849,6109,-281784,0.03,0.18,1,0,0,521710726,,
60574638,MLC,,1,44337,1673,398,0.04,0.24,1,0,0,521710726,,
16522007,MLC,,1,310324,85944,9174,0.28,0.11,0,0,0,521710726,,
364688598,MLC,,1,185862,10690,-198721,0.06,0.13,1,0,0,521710726,,
519168447,MLC,,1,92490,6094,-307108,0.07,0.17,1,0,0,521710726,,
212037019,MLC,,1,72716,656648,430,0.05,0.12,1,0,0,521710726,,
183040793,MLC,,1,57031,5775,648,0.1,0.11,1,0,0,521710726,,
282156898,MLC,,1,193271,17707,3941,0.09,0.22,1,0,0,521710726,,
28360034,MLC,MCONTROL,1,136944,10359,312,0.08,0.03,1,1,0,521710726,,
77557561,MLC,,1,74793,3794,388,0.05,0.1,1,0,0,521710726,,
278154424,MLC,,1,81673,914447,561,0.05,0.13,1,0,0,521710726,,
215847048,MLC,,0,48804,2791762,295,0.2,0.03,0,1,0,521710726,,
115092320,MLC,,1,101114,13773,2683,0.14,0.19,1,0,0,521710726,,
151429278,MLC,ALERTA_DISPUTAS,1,1180281,185250,1960,0.16,0.01,1,1,0,521710726,,
32778158,MLC,,1,84188,2957,446,0.04,0.15,1,0,0,521710726,,
445002187,MLC,,1,124844,9436,2058,0.08,0.22,1,0,0,521710726,,
241543524,MLC,,1,262699,16705,2104,0.06,0.13,1,0,0,521710726,,
608450318,MLC,,1,53710,3107,538,0.06,0.17,1,0,0,521710726,,
249975479,MLC,,1,58663,1436,297,0.02,0.21,1,0,0,521710726,,
510674952,MLC,,1,58920,3142,356,0.05,0.11,1,0,0,521710726,,
81228414,MLC,,1,179483,3885,406,0.02,0.1,1,0,0,521710726,,
171263221,MLC,,1,67800,434396,324,0.05,0.1,1,0,0,521710726,,
157313326,MLC,,1,158316,5281,965,0.03,0.18,1,0,0,521710726,,
167070580,MLC,,1,150824,6907,891,0.05,0.13,1,0,0,521710726,,
327358285,MLC,,1,197917,9917,1366,0.05,0.14,1,0,0,521710726,,
39196125,MLC,,1,130687,5941,896,0.05,0.15,1,0,0,521710726,,
192909555,MLC,,1,89579,2627,887,0.03,0.34,1,0,0,521710726,,
77518488,MLC,,1,197937,9804,933,0.05,0.1,1,0,0,521710726,,
38290309,MLC,,1,2591170,211938,46330,0.08,0.22,1,0,0,521710726,,
115993699,MLC,,1,68165,2134,247,0.03,0.12,1,0,0,521710726,,
152627960,MLC,,1,77877,4929,504,0.06,0.1,1,0,0,521710726,,
137923614,MLC,,1,59058,1178,249,0.02,0.21,1,0,0,521710726,,
566597587,MLC,,1,86360,5272,669,0.06,0.13,1,0,0,521710726,,
520023892,MLC,,1,281173,12232,-76060,0.04,0.14,1,0,0,521710726,,
90647509,MLC,,1,59603,2650,291,0.04,0.11,1,0,0,521710726,,
630356189,MLC,,1,93502,6113,1093,0.07,0.18,1,0,0,521710726,,
216791544,MLC,,1,154666,4910,789,0.03,0.16,1,0,0,521710726,,
513052315,MLC,,1,985615,56123,6231,0.06,0.11,1,0,0,521710726,,
281546028,MLC,,1,75138,1955,268,0.03,0.14,1,0,0,521710726,,
538688376,MLC,,1,92320,2135,279,0.02,0.13,1,0,0,521710726,,
55186345,MLC,,1,510936,31633,4016,0.06,0.13,1,0,0,521710726,,
117327025,MLC,,1,56336,5133,-92404,0.09,0.32,1,0,0,521710726,,
291784620,MLC,,1,224274,9081,1422,0.04,0.16,1,0,0,521710726,,
52161071,MLC,,1,66567,3614,432,0.05,0.12,1,0,0,521710726,,
86220477,MLC,,1,83822,544975,420,0.04,0.12,1,0,0,521710726,,
207339027,MLC,,1,87000,488057,515,0.04,0.16,1,0,0,521710726,,
315432559,MLC,,1,58770,3942,3783,0.07,0.96,1,0,0,521710726,,
171246061,MLC,,1,309169,2668676,923,0.03,0.1,1,0,0,521710726,,
45313446,MLC,,1,303887,24343,248549,0.08,0.11,1,0,0,521710726,,
189065797,MLC,,1,102589,3472,335,0.03,0.1,1,0,0,521710726,,
380051307,MLC,,1,93736,3899,1542,0.04,0.4,1,0,0,521710726,,
144951111,MLC,,1,149687,35773,796,0.24,0.02,0,1,0,521710726,,
484059386,MLC,,1,69745,4033,650,0.06,0.16,1,0,0,521710726,,
202985370,MLC,,1,133986,6972,1651,0.05,0.24,1,0,0,521710726,,
199147277,MLC,,1,80920,2682,559,0.03,0.21,1,0,0,521710726,,
542237749,MLC,,1,79947,3684,499,0.05,0.14,1,0,0,521710726,,
140685555,MLC,,1,75491,3360,2089,0.04,0.62,1,0,0,521710726,,
609125437,MLC,,1,157523,7763,5978,0.05,0.77,1,0,0,521710726,,
375066966,MLC,,1,106769,549081,348,0.03,0.1,1,0,0,521710726,,
547646709,MLC,,1,57361,1976,602,0.03,0.3,1,0,0,521710726,,
165570349,MLC,,1,65999,1045,314,0.02,0.3,1,0,0,521710726,,
639600381,MLC,,1,80389,3483,418,0.04,0.12,1,0,0,521710726,,
541877855,MLC,,1,79880,2361,490,0.03,0.21,1,0,0,521710726,,
251392425,MLC,,1,1837366,95756,34881,0.05,0.36,1,0,0,521710726,,
569789617,MLC,,1,109817,2373,307,0.02,0.13,1,0,0,521710726,,
95812367,MLC,,1,66289,2741,828,0.04,0.3,1,0,0,521710726,,
